raw_sid,namespace,pkdb_sid,study_name,pmid,pmcid,doi,title,raw_data_path,paperclip_available,paperclip_text_availability,paperclip_id,paperclip_source,paperclip_document_path,paperclip_url,match_method,match_note
PKDB00191,pkdb,PKDB00191,Kamali1993a,8448070,PMC1381492,,Paracetamol elimination in patients with non-insulin dependent diabetes mellitus.,pkdb/PKDB00191/study.json,yes,abstract_only,oa_W1994162796,abstracts,,https://doi.org/10.1111/j.1365-2125.1993.tb05672.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
Sommers1985,legacy,,Sommers1985,4018818,,,Paracetamol metabolism in African villagers.,legacy/Sommers1985/study.json,no,none,,,,,,no_exact_match
PKDB00155,pkdb,PKDB00155,Forrest1979,499292,,,Paracetamol metabolism in chronic liver disease.,pkdb/PKDB00155/study.json,no,none,,,,,,no_exact_match
PKDB00161,pkdb,PKDB00161,Miners1986,3768250,PMC1401133,,Paracetamol metabolism in pregnancy.,pkdb/PKDB00161/study.json,yes,abstract_only,oa_W2009654411,abstracts,,https://doi.org/10.1111/j.1365-2125.1986.tb02901.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00170,pkdb,PKDB00170,Davis1976,940917,,,Paracetamol overdose in man: relationship between pattern of urinary metabolites and severity of liver damage.,pkdb/PKDB00170/study.json,yes,abstract_only,oa_W2292849098,abstracts,,https://doi.org/10.1093/oxfordjournals.qjmed.a067458,title_exact,Abstract corpus record; no Paperclip full-text document path.
Yiamouyiannis1994,legacy,,Yiamouyiannis1994,,,,Paracetamol Pharmacokinetics are Independent of Caloric Intake and Physical Activity,legacy/Yiamouyiannis1994/study.json,no,none,,,,,,no_exact_match
PKDB00169,pkdb,PKDB00169,Kietzmann1990,2257860,,,"Paracetamol test: modification by renal function, urine flow and pH.",pkdb/PKDB00169/study.json,no,none,,,,,,no_exact_match
PKDB00077,pkdb,PKDB00077,Hovorka2002,11934663,,10.1152/ajpendo.00304.2001,"Partitioning glucose distribution/transport, disposal, and endogenous production during IVGTT.",pkdb/PKDB00077/study.json,yes,abstract_only,oa_W2001875222,abstracts,,https://doi.org/10.1152/ajpendo.00304.2001,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00072,pkdb,PKDB00072,Ferrannini1979,447855,PMC372111,10.1172/JCI109445,Pattern of insulin delivery after intravenous glucose injection in man and its relation to plasma glucose disappearance.,pkdb/PKDB00072/study.json,yes,abstract_only,oa_W2052861702,abstracts,,https://doi.org/10.1172/jci109445,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00418,pkdb,PKDB00418,Sunagawa2021,33052632,,,Perioperative assessment of indocyanine green elimination rate accurately predicts postoperative liver failure in patients undergoing hepatectomy.,pkdb/PKDB00418/study.json,yes,abstract_only,oa_W3091774195,abstracts,,https://doi.org/10.1002/jhbp.833,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00412,pkdb,PKDB00412,Ohwada2006,16498606,,,Perioperative real-time monitoring of indocyanine green clearance by pulse spectrophotometry predicts remnant liver functional reserve in resection of hepatocellular carcinoma.,pkdb/PKDB00412/study.json,yes,abstract_only,oa_W1972108747,abstracts,,https://doi.org/10.1002/bjs.5258,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00376,pkdb,PKDB00376,Kosoglou2002,12236852,,,Pharmacodynamic interaction between the new selective cholesterol absorption inhibitor ezetimibe and simvastatin.,pkdb/PKDB00376/study.json,yes,abstract_only,oa_W1498903994,abstracts,,https://doi.org/10.1046/j.1365-2125.2002.01633.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00049,pkdb,PKDB00049,Magnusson2008,17971810,,,"Pharmacodynamics of carbamazepine-mediated induction of CYP3A4, CYP1A2, and Pgp as assessed by probe substrates midazolam, caffeine, and digoxin.",pkdb/PKDB00049/study.json,yes,abstract_only,oa_W2056565974,abstracts,,https://doi.org/10.1038/sj.clpt.6100431,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00090,pkdb,PKDB00090,Caraco1996a,8819499,,,Pharmacogenetic determination of the effects of codeine and prediction of drug interactions.,pkdb/PKDB00090/study.json,no,none,,,,,,no_exact_match
PKDB00339,pkdb,PKDB00339,White2016,27100333,PMC4898153,10.3109/15563650.2016.1146740,Pharmacokinetic analysis and comparison of caffeine administered rapidly or slowly in coffee chilled or hot versus chilled energy drink in healthy young adults.,pkdb/PKDB00339/study.json,yes,full_text,PMC4898153,pmc,/papers/PMC4898153/content.lines,https://paperclip.gxl.ai/citations/papers/PMC4898153,pmcid_exact,
PKDB00329,pkdb,PKDB00329,Greenblatt1989a,2702793,,,"Pharmacokinetic and electroencephalographic study of intravenous diazepam, midazolam, and placebo.",pkdb/PKDB00329/study.json,yes,abstract_only,oa_W1973071360,abstracts,,https://doi.org/10.1038/clpt.1989.41,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00537,pkdb,PKDB00537,Oosterhuis1988,3371389,,,Pharmacokinetic and pharmacodynamic comparison of a new controlled-release formulation of metoprolol with a traditional slow-release formulation.,pkdb/PKDB00537/study.json,no,none,,,,,,no_exact_match
15531380,pmid,,Watanabe2004,15531380,,,Pharmacokinetic and pharmacodynamic interactions between simvastatin and diltiazem in patients with hypercholesterolemia and hypertension.,pmid/15531380/study.json,no,none,,,,,,no_exact_match
PKDB00451,pkdb,PKDB00451,Cysneiros2007,17443132,,,Pharmacokinetic and pharmacodynamic interactions between zolpidem and caffeine.,pkdb/PKDB00451/study.json,yes,abstract_only,oa_W2078241571,abstracts,,https://doi.org/10.1038/sj.clpt.6100211,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00539,pkdb,PKDB00539,Sandberg1988,3371395,,,Pharmacokinetic and pharmacodynamic properties of a new controlled-release formulation of metoprolol: a comparison with conventional tablets.,pkdb/PKDB00539/study.json,no,none,,,,,,no_exact_match
PKDB00063,pkdb,PKDB00063,Turpault2009,20002088,PMC2810805,10.1111/j.1365-2125.2009.03548.x,"Pharmacokinetic assessment of a five-probe cocktail for CYPs 1A2, 2C9, 2C19, 2D6 and 3A.",pkdb/PKDB00063/study.json,yes,abstract_only,oa_W1965307398,abstracts,,https://doi.org/10.1111/j.1365-2125.2009.03548.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00007,pkdb,PKDB00007,Barnett1990,2177401,,,Pharmacokinetic determination of relative potency of quinolone inhibition of caffeine disposition.,pkdb/PKDB00007/study.json,no,none,,,,,,no_exact_match
18362694,pmid,PKDB00591,Nyunt2008,18362694,,,"Pharmacokinetic effect of AMD070, an Oral CXCR4 antagonist, on CYP3A4 and CYP2D6 substrates midazolam and dextromethorphan in healthy volunteers.",pmid/18362694/study.json,yes,abstract_only,oa_W2015232568,abstracts,,https://doi.org/10.1097/qai.0b013e3181627566,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00494,pkdb,PKDB00494,Yamazaki2016,27273149,PMC5297975,10.1002/cpdd.281,"Pharmacokinetic Effects of Isavuconazole Coadministration With the Cytochrome P450 Enzyme Substrates Bupropion, Repaglinide, Caffeine, Dextromethorphan, and Methadone in Healthy Subjects.",pkdb/PKDB00494/study.json,yes,full_text,PMC5297975,pmc,/papers/PMC5297975/content.lines,https://paperclip.gxl.ai/citations/papers/PMC5297975,pmcid_exact,
PKDB00355,pkdb,PKDB00355,Hsyu2001,11709322,PMC90851,10.1128/AAC.45.12.3445-3450.2001,Pharmacokinetic interactions between nelfinavir and 3-hydroxy-3-methylglutaryl coenzyme A reductase inhibitors atorvastatin and simvastatin.,pkdb/PKDB00355/study.json,yes,abstract_only,oa_W2157402102,abstracts,,https://doi.org/10.1128/aac.45.12.3445-3450.2001,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00352,pkdb,PKDB00352,Gehin2015,25323804,,,"Pharmacokinetic interactions between simvastatin and setipiprant, a CRTH2 antagonist.",pkdb/PKDB00352/study.json,no,none,,,,,,no_exact_match
PKDB00270,pkdb,PKDB00270,Kaplan1973,4758075,,,Pharmacokinetic profile of diazepam in man following single intravenous and oral and chronic oral administrations.,pkdb/PKDB00270/study.json,no,none,,,,,,no_exact_match
PKDB00538,pkdb,PKDB00538,Regardh1974,4155762,,,Pharmacokinetic studies on the selective beta1-receptor antagonist metoprolol in man.,pkdb/PKDB00538/study.json,no,none,,,,,,no_exact_match
PKDB00521,pkdb,PKDB00521,Landahl1992,1458764,,,Pharmacokinetic study of omeprazole in elderly healthy volunteers.,pkdb/PKDB00521/study.json,no,none,,,,,,no_exact_match
PKDB00297,pkdb,PKDB00297,Lesne1982,7118326,,,Pharmacokinetic study of torasemide in humans: an overview of its diuretic effect.,pkdb/PKDB00297/study.json,no,none,,,,,,no_exact_match
PKDB00206,pkdb,PKDB00206,Mandema1992,1611810,,,Pharmacokinetic-pharmacodynamic modeling of the central nervous system effects of midazolam and its main metabolite alpha-hydroxymidazolam in healthy volunteers.,pkdb/PKDB00206/study.json,no,none,,,,,,no_exact_match
3971846,pmid,,Muehlhauser1985,3971846,,,"Pharmacokinetics and bioavailability of injected glucagon: differences between intramuscular, subcutaneous, and intravenous administration.",pmid/3971846/study.json,yes,abstract_only,oa_W2118357526,abstracts,,https://doi.org/10.2337/diacare.8.1.39,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00178,pkdb,PKDB00178,Heizmann1983,6138080,PMC1428091,10.1111/j.1365-2125.1983.tb02270.x,Pharmacokinetics and bioavailability of midazolam in man.,pkdb/PKDB00178/study.json,yes,abstract_only,oa_W2008440205,abstracts,,https://doi.org/10.1111/j.1365-2125.1983.tb02270.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00349,pkdb,PKDB00349,Najib2003,12784317,,,Pharmacokinetics and bioequivalence evaluation of two simvastatin 40 mg tablets (Simvast and Zocor) in healthy human volunteers.,pkdb/PKDB00349/study.json,no,none,,,,,,no_exact_match
PKDB00109,pkdb,PKDB00109,Vree1992,1391681,,,Pharmacokinetics and metabolism of codeine in humans.,pkdb/PKDB00109/study.json,yes,abstract_only,oa_W2024556272,abstracts,,https://doi.org/10.1002/bdd.2510130607,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00524,pkdb,PKDB00524,Regaardh1986,3460172,,,Pharmacokinetics and metabolism of omeprazole in man.,pkdb/PKDB00524/study.json,yes,abstract_only,oa_W2093678250,abstracts,,https://doi.org/10.3109/00365528609090907,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00315,pkdb,PKDB00315,Neugebauer1988,3370063,,,Pharmacokinetics and metabolism of torasemide in man.,pkdb/PKDB00315/study.json,no,none,,,,,,no_exact_match
3335120,pmid,,Guay1988,3335120,,,Pharmacokinetics and pharmacodynamics of codeine in end-stage renal disease.,pmid/3335120/study.json,yes,abstract_only,oa_W2094867348,abstracts,,https://doi.org/10.1038/clpt.1988.12,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00530,pkdb,PKDB00530,Blomqvist1988,3371390,,,Pharmacokinetics and pharmacodynamics of controlled-release metoprolol: a comparison with atenolol.,pkdb/PKDB00530/study.json,no,none,,,,,,no_exact_match
PKDB00286,pkdb,PKDB00286,Friedman1992,1505149,,,"Pharmacokinetics and pharmacodynamics of oral diazepam: effect of dose, plasma concentration, and time.",pkdb/PKDB00286/study.json,yes,abstract_only,oa_W1996394825,abstracts,,https://doi.org/10.1038/clpt.1992.123,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00316,pkdb,PKDB00316,Brater1993a,8435379,,,Pharmacokinetics and pharmacodynamics of torasemide in patients with chronic renal insufficiency--preliminary evaluation.,pkdb/PKDB00316/study.json,no,none,,,,,,no_exact_match
8830977,pmid,PKDB00590,Nagai1996,8830977,,,Pharmacokinetics and polymorphic oxidation of dextromethorphan in a Japanese population.,pmid/8830977/study.json,yes,abstract_only,oa_W2014362613,abstracts,,https://doi.org/10.1002/(sici)1099-081x(199607)17:5<421::aid-bdd421>3.0.co;2-9,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00174,pkdb,PKDB00174,Triggs1975,1233203,,,Pharmacokinetics in the elderly.,pkdb/PKDB00174/study.json,no,none,,,,,,no_exact_match
PKDB00213,pkdb,PKDB00213,Lowenthal1976,1263112,,,Pharmacokinetics of acetaminophen elimination by anephric patients.,pkdb/PKDB00213/study.json,no,none,,,,,,no_exact_match
PKDB00132,pkdb,PKDB00132,Yin2001,11427360,,,Pharmacokinetics of acetaminophen in Hong Kong Chinese subjects.,pkdb/PKDB00132/study.json,no,none,,,,,,no_exact_match
PKDB00408,pkdb,PKDB00408,Meijer1988,3181282,,,Pharmacokinetics of biliary excretion in man. VI. Indocyanine green.,pkdb/PKDB00408/study.json,no,none,,,,,,no_exact_match
PKDB00058,pkdb,PKDB00058,Perera2011,21827488,,,"Pharmacokinetics of caffeine in plasma and saliva, and the influence of caffeine abstinence on CYP1A2 metrics.",pkdb/PKDB00058/study.json,yes,abstract_only,oa_W1867830687,abstracts,,https://doi.org/10.1111/j.2042-7158.2011.01326.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
Chen1989ThesisChapter4,legacy,,Chen1989_Thesis190-224,,,,Pharmacokinetics of codeine,legacy/Chen1989ThesisChapter4/study.json,no,none,,,,,,no_exact_match
3437070,pmid,,Guay1987,3437070,,,Pharmacokinetics of codeine after single- and multiple-oral-dose administration to normal volunteers.,pmid/3437070/study.json,yes,abstract_only,oa_W2115881429,abstracts,,https://doi.org/10.1002/j.1552-4604.1987.tb05601.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00095,pkdb,PKDB00095,Kirchheiner2007,16819548,,,Pharmacokinetics of codeine and its metabolite morphine in ultra-rapid metabolizers due to CYP2D6 duplication.,pkdb/PKDB00095/study.json,no,none,,,,,,no_exact_match
PKDB00115,pkdb,PKDB00115,Yue1991a,1867957,PMC1368572,,Pharmacokinetics of codeine and its metabolites in Caucasian healthy volunteers: comparisons between extensive and poor hydroxylators of debrisoquine.,pkdb/PKDB00115/study.json,yes,abstract_only,oa_W1964815165,abstracts,,https://doi.org/10.1111/j.1365-2125.1991.tb05585.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
15342614,pmid,PKDB00592,Pope2004,15342614,,,Pharmacokinetics of dextromethorphan after single or multiple dosing in combination with quinidine in extensive and poor metabolizers.,pmid/15342614/study.json,yes,abstract_only,oa_W2000782600,abstracts,,https://doi.org/10.1177/0091270004269521,title_exact,Abstract corpus record; no Paperclip full-text document path.
8741125,pmid,,Kazis2009,8741125,,,Pharmacokinetics of dextromethorphan and dextrorphan in epileptic patients.,pmid/8741125/study.json,yes,abstract_only,oa_W2138195260,abstracts,,https://doi.org/10.1111/j.1600-0404.1996.tb00181.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00285,pkdb,PKDB00285,Lamson2011,21721594,,,"Pharmacokinetics of diazepam administered intramuscularly by autoinjector versus rectal gel in healthy subjects: a phase I, randomized, open-label, single-dose, crossover, single-centre study.",pkdb/PKDB00285/study.json,no,none,,,,,,no_exact_match
PKDB00280,pkdb,PKDB00280,Kleijn1971,5316393,,,"Pharmacokinetics of diazepam in dogs, mice and humans.",pkdb/PKDB00280/study.json,no,none,,,,,,no_exact_match
PKDB00279,pkdb,PKDB00279,Dhillon1981,6803820,PMC1401936,10.1111/j.1365-2125.1981.tb01317.x,Pharmacokinetics of diazepam in epileptic patients and normal volunteers following intravenous administration.,pkdb/PKDB00279/study.json,yes,abstract_only,oa_W2012508958,abstracts,,https://doi.org/10.1111/j.1365-2125.1981.tb01317.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00248,pkdb,PKDB00248,Link2008,18537963,PMC2561102,10.1111/j.1365-2125.2008.03201.x,Pharmacokinetics of intravenous and oral midazolam in plasma and saliva in humans: usefulness of saliva as matrix for CYP3A phenotyping.,pkdb/PKDB00248/study.json,yes,abstract_only,oa_W2075326549,abstracts,,https://doi.org/10.1111/j.1365-2125.2008.03201.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00154,pkdb,PKDB00154,Liukas2011,21241071,,,Pharmacokinetics of intravenous paracetamol in elderly patients.,pkdb/PKDB00154/study.json,no,none,,,,,,no_exact_match
PKDB00269,pkdb,PKDB00269,Pentikaeinen1989,2723115,,,Pharmacokinetics of midazolam following intravenous and oral administration in patients with chronic liver disease and in healthy subjects.,pkdb/PKDB00269/study.json,yes,abstract_only,oa_W2163428164,abstracts,,https://doi.org/10.1002/j.1552-4604.1989.tb03327.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
17541571,pmid,,Villesen2007b,17541571,,,Pharmacokinetics of morphine-6-glucuronide following oral administration in healthy volunteers.,pmid/17541571/study.json,no,none,,,,,,no_exact_match
PKDB00030,pkdb,PKDB00030,Rawlins1977,862649,,,Pharmacokinetics of paracetamol (acetaminophen) after intravenous and oral administration.,pkdb/PKDB00030/study.json,no,none,,,,,,no_exact_match
